"","lambdas","alpha_intra","alpha_generic","gamma_H_generic","gamma_FV_generic","focal","year","complexity.plant","complexity.animal"
"1",0.862264671346248,0.0411247098194898,-0.237753355588664,0.0678133517825138,0.156534364112034,"CHFU","2020","code.plant","species"
"2",0.896241919139642,0.0349974612150401,-0.309784628172382,-0.1899447301238,0.125564774906496,"CHFU","2020","code.plant","species"
"3",0.856382710209555,-0.150061265620232,-0.174566143826647,0.149401682350204,0.0680751040718368,"CHFU","2020","code.plant","species"
"4",0.866829890042499,-0.186959524731439,-0.280163074692963,-0.0543618245599292,0.151523861832648,"CHFU","2020","code.plant","species"
"5",0.881415555800717,0.0118141584814888,-0.233525261607582,0.00943295410378117,0.0963414304262886,"CHFU","2020","code.plant","species"
"6",0.869324681123722,-0.0976256366229636,-0.233876818321638,0.216079881625154,0.17729669045588,"CHFU","2020","code.plant","species"
"7",0.890391460295208,-0.132117654725311,-0.236756530313044,0.0294361034750896,0.0982582033336832,"CHFU","2020","code.plant","species"
"8",0.900286884445339,-0.154887877935643,-0.251709143823651,0.00547735727940941,0.0655043585378247,"CHFU","2020","code.plant","species"
"9",0.897787221561676,-0.0702225413322711,-0.287159502550629,-0.0140986187290601,0.0648765627442946,"CHFU","2020","code.plant","species"
"10",0.871874301995381,0.067795906741728,-0.313531532781485,0.057329564494543,0.0962952777481285,"CHFU","2020","code.plant","species"
"11",0.920225292209108,-0.0527604240340919,-0.376499537595137,-0.103418556564476,0.0854242853175536,"CHFU","2020","code.plant","species"
"12",0.877806310706967,0.0947254209648651,-0.210127792935171,-0.0421872425880012,0.0295088654345401,"CHFU","2020","code.plant","species"
"13",0.881984745103565,-0.0981189838710339,-0.146625897994875,-0.0789856648885208,0.0862380124542888,"CHFU","2020","code.plant","species"
"14",0.878435148464976,0.0308650698526394,-0.254025898347626,0.112121036307778,0.125674092749612,"CHFU","2020","code.plant","species"
"15",0.90223211044893,-0.294863875556334,-0.369357994299095,-0.0511491325160715,0.0703254091306028,"CHFU","2020","code.plant","species"
"16",0.880564098439223,-0.167479328226998,-0.296741407878082,0.014127838728049,0.15168426435079,"CHFU","2020","code.plant","species"
"17",0.921901140065758,-0.160075572353622,-0.312667253590467,0.00368287750821155,0.0329024462013405,"CHFU","2020","code.plant","species"
"18",0.859508492497957,-0.00877195244718709,-0.266001101395329,0.0101906689699512,0.114663473218247,"CHFU","2020","code.plant","species"
"19",0.860145268884343,-0.0841237578160521,-0.200235014078895,-0.0804468917439951,0.118628781800626,"CHFU","2020","code.plant","species"
"20",0.878853537048942,-0.203883120847486,-0.233712121047909,0.16120211638979,0.0316787063385209,"CHFU","2020","code.plant","species"
"21",0.89585543712605,-0.234576098312587,-0.27187373983845,-0.0540831822260611,0.110115495043046,"CHFU","2020","code.plant","species"
