"","lambdas","alpha_intra","alpha_generic","gamma_H_generic","gamma_FV_generic","focal","year","complexity.plant","complexity.animal"
"1",0.988481240165171,-0.0691140924562381,-0.275679297973845,-0.0549725382380577,0.194077274673283,"LEMA","2021","code.plant","species"
"2",0.995957391471846,-0.221904187088761,-0.288995286528314,0.0160850983431246,0.185122818155772,"LEMA","2021","code.plant","species"
"3",0.993436939568063,-0.25821650174741,-0.212752119335211,0.0406374114543741,0.121427754362754,"LEMA","2021","code.plant","species"
"4",0.986191490371578,-0.218396481068157,-0.211403574755278,0.0721501728268381,0.122500344063313,"LEMA","2021","code.plant","species"
"5",0.985171791153363,-0.263981952031163,-0.233771925704993,-0.0330096885342574,0.189828432393804,"LEMA","2021","code.plant","species"
"6",0.965867810407601,-0.147923755309501,-0.179219066089587,0.0547418517065624,0.17063171780041,"LEMA","2021","code.plant","species"
"7",0.981395210508843,-0.0694387681360359,-0.193737915862159,0.00324630177806119,0.201864928971843,"LEMA","2021","code.plant","species"
"8",0.992513491749867,-0.351315855868189,-0.224762543557955,0.120426826950817,0.118668535035216,"LEMA","2021","code.plant","species"
"9",0.979097704109789,-0.185993541055779,-0.261864477789672,0.0466856359912393,0.111055347344765,"LEMA","2021","code.plant","species"
"10",0.994773697056248,-0.326812935710073,-0.237544445147722,0.0206422268939396,0.0825567678671295,"LEMA","2021","code.plant","species"
"11",0.992200555764113,-0.224955504492082,-0.337870700555468,0.0814852473989856,0.157246230042224,"LEMA","2021","code.plant","species"
"12",0.987228081300761,-0.185101564490813,-0.209364461976181,0.00876166273927353,0.134024894237525,"LEMA","2021","code.plant","species"
"13",0.973980824673155,-0.256156991824193,-0.139239520205115,0.0227490286621773,0.198472857083805,"LEMA","2021","code.plant","species"
"14",0.983827983172798,-0.23290259191466,-0.271514607028814,0.0385336063154914,0.175784582581154,"LEMA","2021","code.plant","species"
"15",0.990934196372785,-0.199772511387874,-0.247044037590501,0.0457689338231132,0.174045876927922,"LEMA","2021","code.plant","species"
"16",0.981308957713038,-0.184960244586329,-0.140270615562296,0.00771151366261344,0.16504229430834,"LEMA","2021","code.plant","species"
"17",0.997401341305289,-0.283501627423938,-0.237545180630233,-0.00167083665672868,0.170833824513454,"LEMA","2021","code.plant","species"
"18",0.990407020371103,-0.119020551458835,-0.215632487482874,-0.0528955654354323,0.169566130924696,"LEMA","2021","code.plant","species"
"19",0.990037019808628,-0.153846394435281,-0.180426739387715,0.0238109301390134,0.154344275809793,"LEMA","2021","code.plant","species"
"20",0.98593310236572,-0.11356665027732,-0.17364282197399,-0.0583527256451535,0.152706426108252,"LEMA","2021","code.plant","species"
"21",0.994829711788475,-0.295322254455509,-0.198114823105743,0.034202057100848,0.106094898410753,"LEMA","2021","code.plant","species"
"22",0.993291221676918,-0.201852564081833,-0.264172147528915,-0.0151727900272295,0.18831354907944,"LEMA","2021","code.plant","species"
"23",0.998849939835745,-0.285099002670991,-0.220104612907487,-0.0578134140547177,0.20075727632929,"LEMA","2021","code.plant","species"
"24",0.983206267645931,-0.0835738815562788,-0.174034025655637,0.0463238710189144,0.0867036175527244,"LEMA","2021","code.plant","species"
"25",0.976028059952692,-0.143636602187775,-0.153151946385716,-0.0834056653156523,0.200646483414698,"LEMA","2021","code.plant","species"
"26",0.992373740745805,0.00525059833693553,-0.203158552581538,-0.0897038460547848,0.165963742454458,"LEMA","2021","code.plant","species"
"27",0.994223056292394,0.0209897825173277,-0.213318482938394,-0.0258562366020888,0.0541137383545973,"LEMA","2021","code.plant","species"
"28",0.975662707517951,-0.216451801957726,-0.196645701892741,-0.0229875459644754,0.117674027134523,"LEMA","2021","code.plant","species"
"29",0.978096858580018,-0.178435955318049,-0.167448209676176,0.0180497668822602,0.134378487353162,"LEMA","2021","code.plant","species"
"30",0.979950800988696,-0.360007934175039,-0.197407757517844,0.0779835328040386,0.101603355328548,"LEMA","2021","code.plant","species"
"31",0.990174940122995,-0.0985973427327154,-0.25770459550252,-0.00298722117836734,0.15481025773504,"LEMA","2021","code.plant","species"
"32",0.987591702516949,-0.229995748505943,-0.235661584909918,0.067703804639396,0.11052269509112,"LEMA","2021","code.plant","species"
"33",0.985917654437187,-0.306660394439445,-0.257445162750426,0.0438892080996309,0.188069605295017,"LEMA","2021","code.plant","species"
"34",0.999549553179573,-0.190107082826777,-0.229554908920296,-0.00150227302835162,0.165863481791594,"LEMA","2021","code.plant","species"
"35",0.998139971592522,-0.287477303382395,-0.212777770468695,-0.0815109380553354,0.131278396021137,"LEMA","2021","code.plant","species"
"36",0.974299657251299,-0.156324468226992,-0.20833019930942,0.015698861874345,0.180230541421067,"LEMA","2021","code.plant","species"
"37",0.973126815528833,-0.136465819049951,-0.109804038832328,0.070839526528055,0.11922929602508,"LEMA","2021","code.plant","species"
"38",0.981418343334755,-0.0512844975879927,-0.29732367151982,0.0926299337668284,0.153379987191086,"LEMA","2021","code.plant","species"
"39",0.991583970513784,-0.163368002038244,-0.263008289638679,0.0532526889909051,0.0843918893965064,"LEMA","2021","code.plant","species"
"40",0.993022356141926,-0.140544103790667,-0.176301680372835,-0.0108822749892364,0.095683636985102,"LEMA","2021","code.plant","species"
"41",0.979929966916548,-0.0874038085228593,-0.173547086439278,0.0886501094891446,0.0202838793335951,"LEMA","2021","code.plant","species"
